"","vid_id","ad_view"
"6906","VID_3664","53"
"6907","VID_13543","4489"
"6908","VID_3781","1374"
"6909","VID_7601","67"
"6910","VID_2326","488"
"6911","VID_1166","2048"
"6912","VID_2017","780"
"6913","VID_15861","42"
"6914","VID_15526","22"
"6915","VID_11073","4255"
"6916","VID_23553","109"
"6917","VID_21554","2775"
"6918","VID_17164","274"
"6919","VID_8699","504"
"6920","VID_6979","84"
"6921","VID_19528","625"
"6922","VID_15329","232"
"6923","VID_17902","3156"
"6924","VID_19209","1068"
"6925","VID_9759","768"
"6926","VID_1641","9037"
"6927","VID_2047","401"
"6928","VID_16224","168"
"6929","VID_20758","12"
"6930","VID_17410","220"
"6931","VID_2362","168"
"6932","VID_2774","2471"
"6933","VID_5569","251"
"6934","VID_15722","4"
"6935","VID_3985","20"
"6936","VID_17546","1019"
"6937","VID_22256","1592"
"6938","VID_15767","43"
"6939","VID_2446","892"
"6940","VID_2426","94"
"6941","VID_22748","1108"
"6942","VID_8250","493"
"6943","VID_1076","186"
"6944","VID_10845","19"
"6945","VID_14024","232"
"6946","VID_14066","2743"
"6947","VID_6495","74"
"6948","VID_11083","609"
"6949","VID_9712","4075"
"6950","VID_492","279"
"6951","VID_20815","486"
"6952","VID_12344","434"
"6953","VID_22058","2991"
"6954","VID_23523","3"
"6955","VID_13752","3135"
"6956","VID_6415","25"
"6957","VID_7582","673"
"6958","VID_16220","83"
"6959","VID_14850","198"
"6960","VID_12012","61"
"6961","VID_16394","1711"
"6962","VID_9670","303"
"6963","VID_3890","9"
"6964","VID_18341","63"
"6965","VID_9101","577"
"6966","VID_17846","962"
"6967","VID_9912","1062"
"6968","VID_11472","1216"
"6969","VID_3341","84"
"6970","VID_4752","5"
"6971","VID_2744","501"
"6972","VID_4607","9029"
"6973","VID_5427","8"
"6974","VID_1585","4257"
"6975","VID_21553","1929"
"6976","VID_2915","27014"
"6977","VID_762","81"
"6978","VID_6186","622"
"6979","VID_6989","42"
"6980","VID_17223","350"
"6981","VID_18860","1563"
"6982","VID_20161","104"
"6983","VID_2578","2249"
"6984","VID_5233","131"
"6985","VID_2441","518"
"6986","VID_13270","46"
"6987","VID_20433","892"
"6988","VID_3644","270"
"6989","VID_1514","22"
"6990","VID_22481","609"
"6991","VID_14913","1915"
"6992","VID_16026","424"
"6993","VID_17704","515"
"6994","VID_17379","3213"
"6995","VID_6630","112"
"6996","VID_15734","415"
"6997","VID_1494","101"
"6998","VID_21836","768"
"6999","VID_14953","4289"
"7000","VID_15288","4535"
"7001","VID_9404","2208"
"7002","VID_5406","6515"
"7003","VID_1817","74"
"7004","VID_19464","132"
"7005","VID_5768","343"
"7006","VID_19788","166"
"7007","VID_10808","139"
"7008","VID_17505","372"
"7009","VID_15995","11"
"7010","VID_7354","253"
"7011","VID_20351","71"
"7012","VID_4782","5"
"7013","VID_15485","199"
"7014","VID_8619","139"
"7015","VID_22605","1273"
"7016","VID_20207","175"
"7017","VID_3174","89"
"7018","VID_23315","848"
"7019","VID_12199","135"
"7020","VID_17773","9"
"7021","VID_12548","44"
"7022","VID_11431","662"
"7023","VID_6709","784"
"7024","VID_10822","412"
"7025","VID_8464","4741"
"7026","VID_11700","1749"
"7027","VID_15946","23"
"7028","VID_22427","108"
"7029","VID_3670","547"
"7030","VID_19079","11"
"7031","VID_16611","327"
"7032","VID_17858","1057"
"7033","VID_20749","1013"
"7034","VID_6217","1327"
"7035","VID_17338","362"
"7036","VID_5399","826"
"7037","VID_5468","56"
"7038","VID_3557","8"
"7039","VID_23505","114"
"7040","VID_12088","776"
"7041","VID_7221","66"
"7042","VID_18481","1995"
"7043","VID_13192","829"
"7044","VID_16863","1"
"7045","VID_5054","780"
"7046","VID_12975","377"
"7047","VID_21783","80"
"7048","VID_9357","14"
"7049","VID_8894","295"
"7050","VID_3305","187"
"7051","VID_4707","59"
"7052","VID_8448","968"
"7053","VID_17151","1479"
"7054","VID_9846","206"
"7055","VID_15154","177"
"7056","VID_16794","212"
"7057","VID_121","61"
"7058","VID_7847","156"
"7059","VID_16209","36055"
"7060","VID_18075","482"
"7061","VID_2791","1049"
"7062","VID_2802","257"
"7063","VID_18955","2665"
"7064","VID_15870","31"
"7065","VID_3808","71749"
"7066","VID_22619","233"
"7067","VID_18407","1675"
"7068","VID_4381","3941"
"7069","VID_5156","1660"
"7070","VID_8299","1503"
"7071","VID_4166","34"
"7072","VID_339","649"
"7073","VID_8476","19305"
"7074","VID_10494","353"
"7075","VID_15819","58"
"7076","VID_16240","274"
"7077","VID_4179","992"
"7078","VID_19261","3707"
"7079","VID_13150","706"
"7080","VID_23213","1027"
"7081","VID_19387","144"
"7082","VID_18482","292"
"7083","VID_21176","1530"
"7084","VID_12966","300"
"7085","VID_8887","2636"
"7086","VID_19996","431"
"7087","VID_18408","195"
"7088","VID_8276","1355"
"7089","VID_6352","2305"
"7090","VID_6445","592"
"7091","VID_20387","56"
"7092","VID_9546","24"
"7093","VID_21790","690"
"7094","VID_7654","3442"
"7095","VID_16712","1141"
"7096","VID_10840","3367"
"7097","VID_19999","451"
"7098","VID_13822","92"
"7099","VID_18980","136"
"7100","VID_10008","5942"
"7101","VID_4530","4922"
"7102","VID_16351","162"
"7103","VID_15778","15"
"7104","VID_21149","50"
"7105","VID_4818","277"
"7106","VID_11049","3986"
"7107","VID_7002","42"
"7108","VID_878","6"
"7109","VID_11984","80"
"7110","VID_15141","172"
"7111","VID_218","171"
"7112","VID_11124","227"
"7113","VID_16095","47"
"7114","VID_18327","109"
"7115","VID_11341","1104"
"7116","VID_9023","3364"
"7117","VID_12220","1769"
"7118","VID_22437","122"
"7119","VID_16257","473"
"7120","VID_16551","25"
"7121","VID_18659","474"
"7122","VID_21731","111"
"7123","VID_16612","994"
"7124","VID_741","43"
"7125","VID_4741","4141"
"7126","VID_15437","189"
"7127","VID_16979","1498"
"7128","VID_6796","106"
"7129","VID_22820","1311"
"7130","VID_3926","3062"
"7131","VID_3214","150"
"7132","VID_22874","176"
"7133","VID_10811","1166"
"7134","VID_8140","4234"
"7135","VID_16038","539"
"7136","VID_3998","61"
"7137","VID_5744","4911"
"7138","VID_797","7"
"7139","VID_4270","6738"
"7140","VID_5027","3990"
"7141","VID_16970","826"
"7142","VID_13237","3923"
"7143","VID_19787","332"
"7144","VID_2360","88"
"7145","VID_17808","229"
"7146","VID_22556","887"
"7147","VID_6448","2354"
"7148","VID_12337","374"
"7149","VID_19338","134"
"7150","VID_18567","456"
"7151","VID_5157","466"
"7152","VID_19874","428"
"7153","VID_6210","57"
"7154","VID_13174","146"
"7155","VID_20275","256"
"7156","VID_4834","7"
"7157","VID_10627","233"
"7158","VID_8658","23"
"7159","VID_16787","22"
"7160","VID_4001","67"
"7161","VID_3869","4119"
"7162","VID_10192","21"
"7163","VID_10191","21"
"7164","VID_20157","1850"
"7165","VID_633","338"
"7166","VID_20398","2450"
"7167","VID_620","50"
"7168","VID_17579","601"
"7169","VID_15683","11"
"7170","VID_22472","206"
"7171","VID_16133","25"
"7172","VID_2723","67"
"7173","VID_23463","598"
"7174","VID_19433","234"
"7175","VID_1258","44"
"7176","VID_19005","1677"
"7177","VID_13785","3950"
"7178","VID_13072","903"
"7179","VID_17216","3500"
"7180","VID_18241","1138"
"7181","VID_695","30"
"7182","VID_7968","13491"
"7183","VID_11393","62"
"7184","VID_9040","424"
"7185","VID_17373","796"
"7186","VID_23010","33"
"7187","VID_9034","424"
"7188","VID_10678","12"
"7189","VID_9438","42"
"7190","VID_18624","707"
"7191","VID_23585","4276"
"7192","VID_22259","384"
"7193","VID_12381","71756"
"7194","VID_23529","130"
"7195","VID_8433","3712"
"7196","VID_6543","4291"
"7197","VID_17147","2212"
"7198","VID_9693","6"
"7199","VID_11400","66"
"7200","VID_14868","232"
"7201","VID_22158","810"
"7202","VID_12391","1626"
"7203","VID_13194","297"
"7204","VID_18136","844"
"7205","VID_7356","907"
"7206","VID_2548","86"
"7207","VID_21902","11669"
"7208","VID_1017","2660"
"7209","VID_11027","4794"
"7210","VID_5825","2179"
"7211","VID_2288","315"
"7212","VID_5896","1998"
"7213","VID_8107","391"
"7214","VID_7877","728"
"7215","VID_6636","12"
"7216","VID_19179","6779"
"7217","VID_20492","166"
"7218","VID_22422","1054"
"7219","VID_4835","566"
"7220","VID_10209","205"
"7221","VID_10051","10"
"7222","VID_21646","287"
"7223","VID_20903","488"
"7224","VID_6143","1279"
"7225","VID_3154","200"
"7226","VID_4902","5496"
"7227","VID_21950","563"
"7228","VID_4699","79"
"7229","VID_18711","24"
"7230","VID_12978","850"
"7231","VID_3507","66"
"7232","VID_20562","1208"
"7233","VID_20961","246"
"7234","VID_16426","6556"
"7235","VID_23661","737"
"7236","VID_1678","196"
"7237","VID_7006","30"
"7238","VID_11426","15"
"7239","VID_8634","2690"
"7240","VID_14700","1537"
"7241","VID_1770","1051"
"7242","VID_13216","656"
"7243","VID_22569","549"
"7244","VID_715","74"
"7245","VID_18368","687"
"7246","VID_11494","742"
"7247","VID_15003","2795"
"7248","VID_21715","260"
"7249","VID_4169","1350"
"7250","VID_22264","5153"
"7251","VID_2968","983"
"7252","VID_12447","2656"
"7253","VID_9778","1173"
"7254","VID_15121","1746"
"7255","VID_3824","2800"
"7256","VID_6956","1966"
"7257","VID_4669","758"
"7258","VID_16711","111"
"7259","VID_3694","402"
"7260","VID_6768","2481"
"7261","VID_4194","28"
"7262","VID_19571","14"
"7263","VID_9057","424"
"7264","VID_23283","147"
"7265","VID_14692","539"
"7266","VID_6076","470"
"7267","VID_3807","3208"
"7268","VID_9145","71"
"7269","VID_20159","4179"
"7270","VID_10295","2199"
"7271","VID_3501","732"
"7272","VID_19021","829"
"7273","VID_18643","55"
"7274","VID_9490","123"
"7275","VID_2822","3118"
"7276","VID_19575","1058"
"7277","VID_2973","3274"
"7278","VID_12902","6"
"7279","VID_5057","201"
"7280","VID_20090","1123"
"7281","VID_7915","214"
"7282","VID_19371","464"
"7283","VID_7190","1532"
"7284","VID_19870","193"
"7285","VID_9870","141"
"7286","VID_8285","3721"
"7287","VID_18128","1088"
"7288","VID_207","379"
"7289","VID_23719","26"
"7290","VID_21477","6257"
"7291","VID_1009","3042"
"7292","VID_15931","30"
"7293","VID_22917","6617"
"7294","VID_4589","5092"
"7295","VID_8458","1266"
"7296","VID_2796","1318"
"7297","VID_15542","204"
"7298","VID_22408","3033"
"7299","VID_15124","729"
"7300","VID_17825","3548"
"7301","VID_473","264"
"7302","VID_10437","27"
"7303","VID_1701","1397"
"7304","VID_7055","1325"
"7305","VID_16785","102"
"7306","VID_5662","940"
"7307","VID_20873","2972"
"7308","VID_1767","4719"
"7309","VID_17638","151"
"7310","VID_7439","574"
"7311","VID_22736","252"
"7312","VID_2063","1214"
"7313","VID_6782","207"
"7314","VID_8267","133"
"7315","VID_16222","157"
"7316","VID_19217","924"
"7317","VID_5556","645"
"7318","VID_2781","498"
"7319","VID_3398","8002"
"7320","VID_20734","2656"
"7321","VID_12911","5184"
"7322","VID_21097","966"
"7323","VID_12933","911"
"7324","VID_3493","127"
"7325","VID_3974","239"
"7326","VID_10334","25"
"7327","VID_22024","6261"
"7328","VID_18595","171"
"7329","VID_22391","354"
"7330","VID_6879","8522"
"7331","VID_11227","445"
"7332","VID_17843","169"
"7333","VID_422","306"
"7334","VID_10140","25"
"7335","VID_18713","1120"
"7336","VID_21126","124"
"7337","VID_19326","3829"
"7338","VID_23094","1486"
"7339","VID_21607","5071"
"7340","VID_2816","1281"
"7341","VID_12093","695"
"7342","VID_8251","1448"
"7343","VID_18894","699"
"7344","VID_19060","185"
"7345","VID_8749","7350"
"7346","VID_9961","683"
"7347","VID_15789","27"
"7348","VID_17148","612"
"7349","VID_20463","1434"
"7350","VID_11779","628"
"7351","VID_19291","380"
"7352","VID_12264","615"
"7353","VID_7103","628"
"7354","VID_15427","203"
"7355","VID_1957","8542"
"7356","VID_13701","424"
"7357","VID_11675","25"
"7358","VID_5046","3020"
"7359","VID_16314","900"
"7360","VID_18123","51"
"7361","VID_19678","1134"
"7362","VID_10699","143"
"7363","VID_9360","3"
"7364","VID_7925","16"
"7365","VID_14266","6765"
"7366","VID_12351","828"
"7367","VID_8375","1250"
"7368","VID_13085","969"
"7369","VID_14627","104"
"7370","VID_7660","1178"
"7371","VID_13442","1698"
"7372","VID_18465","7"
"7373","VID_15695","1251"
"7374","VID_7070","23"
"7375","VID_15025","27"
"7376","VID_21116","420"
"7377","VID_21453","458"
"7378","VID_18774","2198"
"7379","VID_16756","180"
"7380","VID_5096","1747"
"7381","VID_4248","292"
"7382","VID_18169","359"
"7383","VID_21841","583"
"7384","VID_12781","3970"
"7385","VID_16370","48"
"7386","VID_15825","1552"
"7387","VID_403","1470"
"7388","VID_4781","79"
"7389","VID_12345","735"
"7390","VID_15538","9"
"7391","VID_14025","161"
"7392","VID_16936","691"
"7393","VID_20095","759"
"7394","VID_7438","48"
"7395","VID_11729","556"
"7396","VID_4999","1744"
"7397","VID_7607","276"
"7398","VID_5689","5"
"7399","VID_3281","6"
"7400","VID_9112","266"
"7401","VID_8994","424"
"7402","VID_15996","525"
"7403","VID_9323","464"
"7404","VID_18362","1525"
"7405","VID_11186","480"
"7406","VID_10392","22"
"7407","VID_1255","916"
"7408","VID_23346","10558"
"7409","VID_9832","4649"
"7410","VID_9940","4123"
"7411","VID_9643","169623"
"7412","VID_16938","259"
"7413","VID_1290","317"
"7414","VID_3426","102"
"7415","VID_4630","129"
"7416","VID_21321","178"
"7417","VID_21885","4192"
"7418","VID_7089","1093"
"7419","VID_11630","281"
"7420","VID_13119","1091"
"7421","VID_20792","2772"
"7422","VID_17330","20"
"7423","VID_7240","55"
"7424","VID_2772","601"
"7425","VID_11850","934"
"7426","VID_20200","66"
"7427","VID_15212","5204"
"7428","VID_6943","176"
"7429","VID_20897","449"
"7430","VID_1388","2395"
"7431","VID_10288","2654"
"7432","VID_16511","22"
"7433","VID_18946","128"
"7434","VID_16479","3073"
"7435","VID_7422","218"
"7436","VID_21044","9290"
"7437","VID_1022","727"
"7438","VID_8836","1808"
"7439","VID_15949","553"
"7440","VID_12758","185"
"7441","VID_9653","5580"
"7442","VID_19118","322"
"7443","VID_13758","955"
"7444","VID_3984","8"
"7445","VID_20795","423"
"7446","VID_23747","271"
"7447","VID_8467","390"
"7448","VID_14253","4650"
"7449","VID_16822","52"
"7450","VID_6401","153"
"7451","VID_7485","219"
"7452","VID_23700","193"
"7453","VID_2664","5431"
"7454","VID_6590","404"
"7455","VID_3594","3"
"7456","VID_12185","714"
"7457","VID_10863","2152"
"7458","VID_13128","520"
"7459","VID_17394","11"
"7460","VID_10118","74"
"7461","VID_3559","55"
"7462","VID_13498","70403"
"7463","VID_14367","622"
"7464","VID_20405","2022"
"7465","VID_16195","424"
"7466","VID_17500","690"
"7467","VID_1706","2548"
"7468","VID_1051","10310"
"7469","VID_15107","2079"
"7470","VID_3247","10"
"7471","VID_974","5335"
"7472","VID_7247","3096"
"7473","VID_20898","1275"
"7474","VID_5140","3993"
"7475","VID_5354","265"
"7476","VID_862","467"
"7477","VID_3770","1110"
"7478","VID_13847","110"
"7479","VID_6902","25"
"7480","VID_10510","102"
"7481","VID_20502","855"
"7482","VID_16813","26"
"7483","VID_15686","744"
"7484","VID_6504","771"
"7485","VID_22493","183"
"7486","VID_21264","187"
"7487","VID_2210","250"
"7488","VID_15908","6"
"7489","VID_22634","290"
"7490","VID_3721","558"
"7491","VID_15698","816"
"7492","VID_17683","77"
"7493","VID_3146","15"
"7494","VID_11479","170"
"7495","VID_23671","159"
"7496","VID_7740","1273"
"7497","VID_1291","808"
"7498","VID_22681","3556"
"7499","VID_19585","463"
"7500","VID_22393","2393"
"7501","VID_13111","65"
"7502","VID_23369","1549"
"7503","VID_18885","521"
"7504","VID_5195","3635"
"7505","VID_19343","2256"
"7506","VID_11184","190"
"7507","VID_12810","133"
"7508","VID_7882","277"
"7509","VID_16066","44"
"7510","VID_18688","1474"
"7511","VID_19392","79"
"7512","VID_19633","507"
"7513","VID_991","14339"
"7514","VID_6997","116"
"7515","VID_17271","264"
"7516","VID_6893","805"
"7517","VID_6487","31"
"7518","VID_18737","154"
"7519","VID_16886","4"
"7520","VID_17757","6"
"7521","VID_4288","1104"
"7522","VID_8491","922"
"7523","VID_9226","267"
"7524","VID_11228","175"
"7525","VID_22329","2156"
"7526","VID_16365","681"
"7527","VID_16461","262"
"7528","VID_8243","1109"
"7529","VID_13703","736"
"7530","VID_8413","1174"
"7531","VID_20510","266"
"7532","VID_11330","322"
"7533","VID_15735","4198"
"7534","VID_11622","768"
"7535","VID_10581","8394"
"7536","VID_11038","1157"
"7537","VID_20957","524"
"7538","VID_1676","7105"
"7539","VID_4613","8394"
"7540","VID_16008","4141"
"7541","VID_3584","2257"
"7542","VID_1864","165"
"7543","VID_13943","1075"
"7544","VID_16911","154"
"7545","VID_14835","274"
"7546","VID_21499","783"
"7547","VID_1744","484"
"7548","VID_21489","41"
"7549","VID_9505","1769"
"7550","VID_7855","100"
"7551","VID_8220","492"
"7552","VID_20726","116"
"7553","VID_17091","15"
"7554","VID_2596","5827"
"7555","VID_6602","264"
"7556","VID_12640","897"
"7557","VID_7351","30"
"7558","VID_20717","584"
"7559","VID_20830","5981"
"7560","VID_22439","370"
"7561","VID_1886","2373"
"7562","VID_13200","1142"
"7563","VID_23246","69"
"7564","VID_11303","793"
"7565","VID_1637","962"
"7566","VID_4191","141"
"7567","VID_3250","57"
"7568","VID_19430","621"
"7569","VID_22757","546"
"7570","VID_2532","330"
"7571","VID_22753","156"
"7572","VID_14870","356"
"7573","VID_1337","2493"
"7574","VID_23507","211"
"7575","VID_7383","233"
"7576","VID_21221","7840"
"7577","VID_2649","2214"
"7578","VID_18849","929"
"7579","VID_21545","312"
"7580","VID_15540","860"
"7581","VID_1980","239"
"7582","VID_20833","615"
"7583","VID_20003","110"
"7584","VID_21982","199"
"7585","VID_22599","123"
"7586","VID_1466","954"
"7587","VID_1750","1260"
"7588","VID_17845","236"
"7589","VID_11487","1412"
"7590","VID_11878","5126"
"7591","VID_8818","143"
"7592","VID_17025","129"
"7593","VID_11500","1492"
"7594","VID_17632","412"
"7595","VID_6335","2032"
"7596","VID_16115","752"
"7597","VID_6845","440"
"7598","VID_8653","616"
"7599","VID_23248","420"
"7600","VID_14433","1184"
"7601","VID_3042","140"
"7602","VID_8705","275"
"7603","VID_13634","279"
"7604","VID_20550","3215"
"7605","VID_7395","110"
"7606","VID_11989","80"
"7607","VID_3014","298"
"7608","VID_8278","310"
"7609","VID_14650","95"
"7610","VID_9617","102"
"7611","VID_17279","353"
"7612","VID_952","782"
"7613","VID_140","847"
"7614","VID_22429","141"
"7615","VID_2263","323"
"7616","VID_19823","117"
"7617","VID_1674","1588"
"7618","VID_1620","6206"
"7619","VID_9818","545"
"7620","VID_18530","215"
"7621","VID_11895","24"
"7622","VID_421","3447"
"7623","VID_9466","47"
"7624","VID_17602","626"
"7625","VID_3845","50"
"7626","VID_11953","290"
"7627","VID_22966","1249"
"7628","VID_4585","69"
"7629","VID_9050","3185"
"7630","VID_19062","39"
"7631","VID_21585","5"
"7632","VID_19472","424"
"7633","VID_23199","440"
"7634","VID_6044","399"
"7635","VID_11301","355"
"7636","VID_13916","822"
"7637","VID_15461","861"
"7638","VID_16969","334"
"7639","VID_18216","10"
"7640","VID_20536","6791"
"7641","VID_4122","24"
"7642","VID_16694","94"
"7643","VID_5176","5095"
"7644","VID_21605","1020"
"7645","VID_509","559"
"7646","VID_13572","446"
"7647","VID_16957","137"
"7648","VID_9876","125"
"7649","VID_5737","2008"
"7650","VID_19766","1554"
"7651","VID_19778","145"
"7652","VID_12550","922"
"7653","VID_8287","1081"
"7654","VID_22506","3745"
"7655","VID_2524","819"
"7656","VID_7535","2213"
"7657","VID_13143","30"
"7658","VID_23761","45"
"7659","VID_14063","4471"
"7660","VID_6909","51"
"7661","VID_12319","12"
"7662","VID_11749","6"
"7663","VID_17725","93"
"7664","VID_6462","7233"
"7665","VID_16633","346"
"7666","VID_16391","9103"
"7667","VID_4603","2216"
"7668","VID_2279","2007"
"7669","VID_15072","1242"
"7670","VID_21812","362"
"7671","VID_4986","102"
"7672","VID_23509","441"
"7673","VID_21852","3875"
"7674","VID_2743","102"
"7675","VID_2506","1201"
"7676","VID_1351","13282"
"7677","VID_806","190"
"7678","VID_845","201"
"7679","VID_19892","1234"
"7680","VID_13970","4726"
"7681","VID_19321","23"
"7682","VID_10265","205"
"7683","VID_4576","1522"
"7684","VID_14221","8"
"7685","VID_15855","5348"
"7686","VID_10644","403"
"7687","VID_19372","698"
"7688","VID_5167","4245"
"7689","VID_467","82"
"7690","VID_7271","3091"
"7691","VID_20206","852"
"7692","VID_23132","1105"
"7693","VID_19688","2657"
"7694","VID_3487","2460"
"7695","VID_20701","534"
"7696","VID_13525","24"
"7697","VID_4076","21"
"7698","VID_3026","109"
"7699","VID_5349","395"
"7700","VID_21331","78"
"7701","VID_12561","2281"
"7702","VID_19216","42"
"7703","VID_14353","47"
"7704","VID_1753","3359"
"7705","VID_1505","945"
"7706","VID_20767","641"
"7707","VID_3187","319"
"7708","VID_573","86"
"7709","VID_12147","869"
"7710","VID_16065","488"
"7711","VID_2897","151"
"7712","VID_8435","5310"
"7713","VID_20803","4471"
"7714","VID_18457","299"
"7715","VID_1843","515"
"7716","VID_7725","2765"
"7717","VID_5479","2"
"7718","VID_13088","888"
"7719","VID_11708","1110"
"7720","VID_6035","4277"
"7721","VID_12426","667"
"7722","VID_5651","8"
"7723","VID_382","1352"
"7724","VID_5139","595"
"7725","VID_4575","524"
"7726","VID_7543","4569"
"7727","VID_8900","3970"
"7728","VID_2939","15974"
"7729","VID_10575","170"
"7730","VID_16411","5245"
"7731","VID_5060","208"
"7732","VID_23060","95"
"7733","VID_5148","74"
"7734","VID_14243","520"
"7735","VID_150","4235"
"7736","VID_2460","637"
"7737","VID_8473","568"
"7738","VID_15463","28631"
"7739","VID_3821","14662"
"7740","VID_20967","1077"
"7741","VID_1169","2636"
"7742","VID_5090","582"
"7743","VID_640","135"
"7744","VID_3538","177"
"7745","VID_7633","4701"
"7746","VID_13520","12"
"7747","VID_5161","204"
"7748","VID_8585","294"
"7749","VID_6573","9991"
"7750","VID_1715","1199"
"7751","VID_21369","10029"
"7752","VID_20228","2301"
"7753","VID_4864","462"
"7754","VID_5282","23697"
"7755","VID_3509","3759"
"7756","VID_21917","3986"
"7757","VID_22475","299"
"7758","VID_5872","441"
"7759","VID_20544","783"
"7760","VID_22972","260"
"7761","VID_3966","553"
"7762","VID_17079","230"
"7763","VID_15780","521"
"7764","VID_22901","4614"
"7765","VID_20557","3107"
"7766","VID_11221","3770"
"7767","VID_18963","682"
"7768","VID_13992","120"
"7769","VID_21660","1073"
"7770","VID_4753","28"
"7771","VID_7803","178"
"7772","VID_14124","657"
"7773","VID_19041","438"
"7774","VID_11030","100"
"7775","VID_13826","79"
"7776","VID_6478","353"
"7777","VID_10196","29"
"7778","VID_10098","23"
"7779","VID_16088","641"
"7780","VID_3716","38230"
"7781","VID_16741","220"
"7782","VID_10561","2405"
"7783","VID_12794","1152"
"7784","VID_4121","110"
"7785","VID_595","21"
"7786","VID_20627","121"
"7787","VID_12260","177"
"7788","VID_18856","13"
"7789","VID_5722","27"
"7790","VID_2613","2441"
"7791","VID_17559","6377"
"7792","VID_1221","190"
"7793","VID_8210","20"
"7794","VID_15497","305"
"7795","VID_9615","19026"
"7796","VID_21","1145"
"7797","VID_13138","1030"
"7798","VID_5442","11"
"7799","VID_14541","21228"
"7800","VID_782","1760"
"7801","VID_3270","1636"
"7802","VID_11097","6002"
"7803","VID_1582","448"
"7804","VID_14403","2507"
"7805","VID_9916","81"
"7806","VID_21763","13333"
"7807","VID_19126","4022"
"7808","VID_20631","1168"
"7809","VID_9577","27"
"7810","VID_7170","34"
"7811","VID_1334","19"
"7812","VID_18537","490"
"7813","VID_4341","262"
"7814","VID_19408","267"
"7815","VID_18330","3399"
"7816","VID_8528","447"
"7817","VID_11628","3216"
"7818","VID_3444","136"
"7819","VID_6934","957"
"7820","VID_11638","1317"
"7821","VID_12731","1660"
"7822","VID_17261","297"
"7823","VID_8181","4014"
"7824","VID_485","128"
"7825","VID_19748","1103"
"7826","VID_17180","386"
"7827","VID_11171","486"
"7828","VID_4561","676"
"7829","VID_8483","141"
"7830","VID_12085","423"
"7831","VID_21003","2193"
"7832","VID_17589","414"
"7833","VID_6507","283"
"7834","VID_15101","3001"
"7835","VID_5576","1809"
"7836","VID_2828","705"
"7837","VID_17756","1225"
"7838","VID_17893","17"
"7839","VID_8745","5946"
"7840","VID_23565","594"
"7841","VID_11642","20"
"7842","VID_10176","206"
"7843","VID_22978","104"
"7844","VID_5276","7"
"7845","VID_19178","691"
"7846","VID_8917","573"
"7847","VID_6830","162"
"7848","VID_12984","1372"
"7849","VID_14382","10"
"7850","VID_23092","1295"
"7851","VID_20337","456"
"7852","VID_8155","5"
"7853","VID_9254","1071"
"7854","VID_14477","501"
"7855","VID_9412","91"
"7856","VID_21525","95"
"7857","VID_16779","2734"
"7858","VID_6980","311"
"7859","VID_23676","2528"
"7860","VID_4620","544"
"7861","VID_9444","363"
"7862","VID_19245","2205"
"7863","VID_23079","736"
"7864","VID_19440","870"
"7865","VID_12843","269"
"7866","VID_10535","688"
"7867","VID_4454","141"
"7868","VID_19838","291"
"7869","VID_15979","508"
"7870","VID_5131","1611"
"7871","VID_16914","120"
"7872","VID_3565","36"
"7873","VID_9250","552"
"7874","VID_9319","1542"
"7875","VID_8579","95"
"7876","VID_12492","263"
"7877","VID_11274","645"
"7878","VID_344","55"
"7879","VID_12326","172"
"7880","VID_20844","4251"
"7881","VID_12795","337"
"7882","VID_1880","2074"
"7883","VID_9528","4024"
"7884","VID_15000","2129"
"7885","VID_13555","252"
"7886","VID_23007","3427"
"7887","VID_21730","1192"
"7888","VID_14800","73"
"7889","VID_20283","2200"
"7890","VID_15092","402"
"7891","VID_11319","157"
"7892","VID_14250","506"
"7893","VID_15481","5209"
"7894","VID_2275","49"
"7895","VID_19697","726"
"7896","VID_17907","1893"
"7897","VID_3482","183"
"7898","VID_11970","169"
"7899","VID_447","5347"
"7900","VID_15075","28"
"7901","VID_16514","832"
"7902","VID_8305","37"
"7903","VID_12219","14"
"7904","VID_14358","5786"
"7905","VID_771","28"
"7906","VID_11177","36"
"7907","VID_16404","214"
"7908","VID_1384","702"
"7909","VID_7461","200"
"7910","VID_6715","2837"
"7911","VID_3756","3270"
"7912","VID_11198","374"
"7913","VID_21752","4471"
"7914","VID_60","1370"
"7915","VID_529","45"
"7916","VID_19721","1667"
"7917","VID_15164","8694"
"7918","VID_6683","2091"
"7919","VID_11137","430"
"7920","VID_20212","384"
"7921","VID_12844","8338"
"7922","VID_6439","342"
"7923","VID_8543","1368"
"7924","VID_18672","27"
"7925","VID_18178","201"
"7926","VID_23567","4874"
"7927","VID_5316","5"
"7928","VID_14029","535"
"7929","VID_17924","322"
"7930","VID_17516","4369"
"7931","VID_10619","2025"
"7932","VID_13580","3764"
"7933","VID_13923","236"
"7934","VID_10723","206"
"7935","VID_15057","35"
"7936","VID_17841","1055"
"7937","VID_22968","842"
"7938","VID_791","833"
"7939","VID_617","1194"
"7940","VID_4383","815"
"7941","VID_23611","810"
"7942","VID_20396","6249"
"7943","VID_2123","4450"
"7944","VID_5815","309"
"7945","VID_3671","7"
"7946","VID_802","3927"
"7947","VID_17002","1266"
"7948","VID_10565","1214"
"7949","VID_6828","771"
"7950","VID_6426","324"
"7951","VID_16005","196"
"7952","VID_8947","8"
"7953","VID_149","799"
"7954","VID_9661","56"
"7955","VID_3674","7"
"7956","VID_9102","707"
"7957","VID_23375","10"
